hold_type,hold_value,threshold,stop_loss,profit_target,event_date,stock_ret,market_ret,excess_ret,n_trades,ticker
intraday,180,0.5,0.05,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
intraday,180,0.5,0.05,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
intraday,180,0.5,0.05,0.1,2025-02-26,0.05974074074074076,-0.0047918237413085984,0.06453256448204936,1,NVDA
intraday,180,0.5,0.05,0.2,2025-02-26,0.05974074074074076,-0.0047918237413085984,0.06453256448204936,1,NVDA
intraday,180,0.5,0.1,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
intraday,180,0.5,0.1,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
intraday,180,0.5,0.1,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
intraday,180,0.5,0.1,0.1,2025-02-26,0.05974074074074076,-0.0047918237413085984,0.06453256448204936,1,NVDA
intraday,180,0.5,0.1,0.2,2025-02-26,0.05974074074074076,-0.0047918237413085984,0.06453256448204936,1,NVDA
intraday,180,0.5,0.2,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
intraday,180,0.5,0.2,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
intraday,180,0.5,0.2,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
intraday,180,0.5,0.2,0.1,2025-02-26,0.05974074074074076,-0.0047918237413085984,0.06453256448204936,1,NVDA
intraday,180,0.5,0.2,0.2,2025-02-26,0.05974074074074076,-0.0047918237413085984,0.06453256448204936,1,NVDA
intraday,390,0.5,0.01,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
intraday,390,0.5,0.01,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
intraday,390,0.5,0.01,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
intraday,390,0.5,0.01,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
intraday,390,0.5,0.01,0.2,2025-02-26,0.10992592592592598,-0.01951914216302253,0.1294450680889485,1,NVDA
intraday,390,0.5,0.03,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
intraday,390,0.5,0.03,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
intraday,390,0.5,0.03,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
intraday,390,0.5,0.03,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
intraday,390,0.5,0.03,0.2,2025-02-26,0.10992592592592598,-0.01951914216302253,0.1294450680889485,1,NVDA
intraday,390,0.5,0.05,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
intraday,390,0.5,0.05,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
intraday,390,0.5,0.05,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
intraday,390,0.5,0.05,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
intraday,390,0.5,0.05,0.2,2025-02-26,0.10992592592592598,-0.01951914216302253,0.1294450680889485,1,NVDA
intraday,390,0.5,0.1,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
intraday,390,0.5,0.1,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
intraday,390,0.5,0.1,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
intraday,390,0.5,0.1,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
intraday,390,0.5,0.1,0.2,2025-02-26,0.10992592592592598,-0.01951914216302253,0.1294450680889485,1,NVDA
intraday,390,0.5,0.2,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
intraday,390,0.5,0.2,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
intraday,390,0.5,0.2,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
intraday,390,0.5,0.2,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
intraday,390,0.5,0.2,0.2,2025-02-26,0.10992592592592598,-0.01951914216302253,0.1294450680889485,1,NVDA
multiday,1,0.5,0.01,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,1,0.5,0.01,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,1,0.5,0.01,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,1,0.5,0.01,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,1,0.5,0.01,0.2,2025-02-26,0.10992592592592598,-0.01951914216302253,0.1294450680889485,1,NVDA
multiday,1,0.5,0.03,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,1,0.5,0.03,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,1,0.5,0.03,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,1,0.5,0.03,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,1,0.5,0.03,0.2,2025-02-26,0.10992592592592598,-0.01951914216302253,0.1294450680889485,1,NVDA
multiday,1,0.5,0.05,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,1,0.5,0.05,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,1,0.5,0.05,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,1,0.5,0.05,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,1,0.5,0.05,0.2,2025-02-26,0.10992592592592598,-0.01951914216302253,0.1294450680889485,1,NVDA
multiday,1,0.5,0.1,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,1,0.5,0.1,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,1,0.5,0.1,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,1,0.5,0.1,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,1,0.5,0.1,0.2,2025-02-26,0.10992592592592598,-0.01951914216302253,0.1294450680889485,1,NVDA
multiday,1,0.5,0.2,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,1,0.5,0.2,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,1,0.5,0.2,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,1,0.5,0.2,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,1,0.5,0.2,0.2,2025-02-26,0.10992592592592598,-0.01951914216302253,0.1294450680889485,1,NVDA
multiday,3,0.5,0.01,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,3,0.5,0.01,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,3,0.5,0.01,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,3,0.5,0.01,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,3,0.5,0.01,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,3,0.5,0.03,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,3,0.5,0.03,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,3,0.5,0.03,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,3,0.5,0.03,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,3,0.5,0.03,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,3,0.5,0.05,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,3,0.5,0.05,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,3,0.5,0.05,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,3,0.5,0.05,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,3,0.5,0.05,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,3,0.5,0.1,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,3,0.5,0.1,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,3,0.5,0.1,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,3,0.5,0.1,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,3,0.5,0.1,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,3,0.5,0.2,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,3,0.5,0.2,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,3,0.5,0.2,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,3,0.5,0.2,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,3,0.5,0.2,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,5,0.5,0.01,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,5,0.5,0.01,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,5,0.5,0.01,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,5,0.5,0.01,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,5,0.5,0.01,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,5,0.5,0.03,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,5,0.5,0.03,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,5,0.5,0.03,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,5,0.5,0.03,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,5,0.5,0.03,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,5,0.5,0.05,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,5,0.5,0.05,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,5,0.5,0.05,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,5,0.5,0.05,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,5,0.5,0.05,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,5,0.5,0.1,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,5,0.5,0.1,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,5,0.5,0.1,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,5,0.5,0.1,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,5,0.5,0.1,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,5,0.5,0.2,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,5,0.5,0.2,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,5,0.5,0.2,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,5,0.5,0.2,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,5,0.5,0.2,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,10,0.5,0.01,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,10,0.5,0.01,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,10,0.5,0.01,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,10,0.5,0.01,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,10,0.5,0.01,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,10,0.5,0.03,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,10,0.5,0.03,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,10,0.5,0.03,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,10,0.5,0.03,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,10,0.5,0.03,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,10,0.5,0.05,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,10,0.5,0.05,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,10,0.5,0.05,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,10,0.5,0.05,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,10,0.5,0.05,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,10,0.5,0.1,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,10,0.5,0.1,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,10,0.5,0.1,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,10,0.5,0.1,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,10,0.5,0.1,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
multiday,10,0.5,0.2,0.01,2025-02-26,0.010000000000000009,0.00040211108318666255,0.009597888916813346,1,NVDA
multiday,10,0.5,0.2,0.03,2025-02-26,0.030000000000000138,0.0005864119963139292,0.02941358800368621,1,NVDA
multiday,10,0.5,0.2,0.05,2025-02-26,0.050000000000000044,-0.005193934824495261,0.055193934824495305,1,NVDA
multiday,10,0.5,0.2,0.1,2025-02-26,0.09999999999999998,-0.01256597134958537,0.11256597134958535,1,NVDA
multiday,10,0.5,0.2,0.2,2025-02-26,0.19999999999999996,-0.021915054033676884,0.22191505403367684,1,NVDA
